REGIONID,CONSTELLATIONID,SOLARSYSTEMID,SOLARSYSTEMNAME,X,Y,Z,XMIN,XMAX,YMIN,YMAX,ZMIN,ZMAX,LUMINOSITY,BORDER,FRINGE,CORRIDOR,HUB,INTERNATIONAL,REGIONAL,CONSTELLATION,SECURITY,FACTIONID,RADIUS,SUNTYPEID,SECURITYCLASS
10000058,20000675,30004627,YRNJ-8,-390188122920719000,3709092081197160,12042334872788100,-390190611243727000,-390186632133407000,3708797161719270,3709268774608250,-12048751529637700,-12039856435552400,0.1976,0,1,0,0,0,0,0,-0.6107940412,,4447547042655,3798,J4
10000058,20000675,30004628,3ZTV-V,-388093427814196000,10588516388358900,-6189682033713850,-388094793960678000,-388087252357107000,10588250378923900,10589718842023800,6188158151341530,6189827047031410,0.4562,0,0,1,0,0,0,0,-0.280362835,,3770801785504,8,J1
10000058,20000675,30004629,9D6O-M,-390439549897719000,23377721103131700,-6431993898774420,-390445675926161000,-390434041051675000,23377688635504800,23377750299724400,6427340948554460,6433898426459470,0.7908,0,0,1,0,0,0,0,-0.243120368,,5817437242816,3801,J
10000058,20000676,30004630,LIWW-P,-460208887735829000,54951412796202600,-34074969002701900,-460209331549132000,-460206874466862000,54951355051803700,54951674734627700,34069894357198200,34074987710212200,0.4463,1,0,0,1,0,0,1,-0.1581826091,,2546676506992,3797,J
10000058,20000676,30004631,G-UTHL,-459385982313587000,50479031134822300,-36333066629920900,-459386012450963000,-459384850789335000,50478803221078000,50479037206623600,36331590311352700,36333384165355600,0.07074,0,0,0,1,0,0,0,-0.1214855571,,896927001468,8,J
10000058,20000676,30004632,38IA-E,-455269248140627000,52027991949756800,-32692845283608800,-455273825075198000,-455266695674658000,52027448853047200,52028294823323300,32691769582585900,32698470253930600,1.746,0,0,0,1,0,0,0,-0.1550282815,,3564700270144,3796,J
10000058,20000676,30004633,M-KXEH,-452827134157574000,44166254499777300,-33148648637628000,-452828032529601000,-452820950972971000,44166170281328500,44166834135075400,33147552873644300,33150733579806800,0.5812,0,0,0,1,0,0,0,-0.0872058157,,3540778315200,3802,J
10000058,20000676,30004634,TU-Y2A,-456981447011186000,63960721111165500,-42884410819502900,-456984813202276000,-456979853529510000,63960555958363400,63961069994063400,42881456832741000,42886930463317100,0.5036,0,0,1,0,0,0,0,-0.4690009831,,2736815288040,3797,J3
10000058,20000676,30004635,7BIX-A,-450680382130507000,63993646453329500,-41829401129521300,-450682443486592000,-450679324686836000,63993505023077400,63993922155396300,41828921561469400,41829883802265200,0.4479,0,0,1,0,0,0,0,-0.6041278754,,1559399877600,3797,J4
10000058,20000677,30004636,I-CUVX,-473003766405430000,32399508727199400,-41446952713845600,-473003927988716000,-473003140080148000,32399416469265500,32399532529306400,41446701740692800,41449396487097200,0.06158,1,0,0,1,0,0,1,-0.1049731603,,1347373202180,7,J
10000058,20000677,30004637,J-RQMF,-476633743366973000,28315890543110800,-52160264537195300,-476635722143445000,-476632518508515000,28315851968792000,28315952862242400,52157383736652700,52160529126157900,0.01528,0,0,0,1,0,0,0,-0.1666045337,,1601817464832,3800,
10000058,20000677,30004638,TEG-SD,-486618225213743000,28034949810053000,-49944189115382900,-486621265639380000,-486617856377706000,28034349405601500,28035022646437300,49943985640097700,49945884535600600,0.0643,1,0,0,1,0,0,1,-0.2814577847,,1704630837344,8,J1
10000058,20000677,30004639,14YI-D,-472462980645836000,33333359265980400,-46900374832022500,-472468125753796000,-472459870886152000,33332901433873300,33333635983450100,46893820168008200,46906429316596500,0.02255,0,0,1,0,0,0,0,-0.0953223078,,6304574294152,3800,J
10000058,20000677,30004640,87XQ-0,-494924702724691000,25664846161651300,-50267584267051100,-494932867913871000,-494922003335677000,25664684497839400,25664899607261400,50261784261207400,50271345031069100,4.673,0,0,0,1,0,0,0,-0.4019441077,,5432289097056,3796,J2
10000058,20000677,30004641,LJ-TZW,-481103840733639000,16884177965407900,-55095113153225600,-481107410975395000,-481103572265748000,16883655090695700,16884217284082600,55094515826460100,55096689315259800,0.1633,0,0,1,0,0,0,0,-0.2248068219,,1919354823520,6,J
10000058,20000677,30004642,KVN-36,-498008626440496000,14895744747859500,-53364959941505800,-498009189663257000,-498002846370270000,14895644816045100,14896770280989500,53363773143437900,53367347773642700,0.3004,1,0,0,1,0,0,1,-0.4210990422,,3171646493376,3802,J2
10000058,20000678,30004643,57-KJB,-475576243391391000,49744253791182500,-21884816130710900,-475577895225004000,-475573952977879000,49744207067356500,49744287487433600,21883043019978600,21885091690772500,0.02368,1,0,1,0,0,0,1,-0.2845366753,,1971123562496,7,J1
10000058,20000678,30004644,V6-NY1,-481096837032378000,53233280354030600,-29277930493057000,-481097615086369000,-481094835773262000,53233212218156700,53233306846353100,29276709748077200,29280271964096000,0.02247,0,0,0,1,0,0,0,-0.5595528622,,1781108009368,7,J4
10000058,20000678,30004645,OL3-78,-480522768981597000,57733259319021500,-22424251912627900,-480524245864142000,-480521774435635000,57733100884021800,57733494597869900,22421763054498000,22425204021473300,0.01825,0,0,1,0,0,0,0,-0.2629233717,,1720483487664,3800,J1
10000058,20000678,30004646,9DQW-W,-484908203964481000,52512118030129100,-27270702561783900,-484908264426079000,-484906380320569000,52512108072839500,52512418287584200,27270044469414100,27271705063072500,0.03015,0,0,1,0,0,0,0,-0.7953310147,,942052755104,8,J6
10000058,20000678,30004647,PXF-RF,-488576112734704000,48350104271961500,-28242403524375000,-488584926854391000,-488576025069013000,48350099889447200,48350544541806000,28232566635263600,28242405374064500,2.142,0,1,0,0,0,0,0,-1,,4919369400406,6,J7
10000058,20000678,30004648,R-BGSU,-479017326421805000,63141137150224900,-25093634884433300,-479018557490631000,-479010916755930000,63140908876632100,63142325672167200,25091982290626800,25094902371639300,4.565,0,1,0,0,0,0,0,-0.0978928391,,3820367350592,3796,J
10000058,20000679,30004649,O-PNSN,-471309076786482000,34709778368576700,-12232083116800000,-471311255173087000,-471306278537846000,34709460602993500,34710186555132400,12230607178209700,12232433504384800,0.02352,1,0,0,1,0,0,1,-0.6452890667,,2488317620960,7,J4
10000058,20000679,30004650,1-5GBW,-474520097071707000,29219188488289900,-17008390083230000,-474521121122983000,-474513545094590000,29218982048030500,29220509296746800,17006851008275300,17010382898940500,0.1649,0,0,0,1,0,0,0,-0.7280378941,,3788014196672,8,J5
10000058,20000679,30004651,C-FER9,-474569211258684000,37143090105796700,-12898842612454000,-474569750204299000,-474568468158205000,37143076899033000,37143108315337900,12897846685937300,12902125878806500,0.02064,0,0,1,0,0,0,0,-0.5645231908,,2139596434615,7,J4
10000058,20000679,30004652,F2-2C3,-479481689445434000,35317934602204100,-16190411894399800,-479482965929644000,-479481493473978000,35317930042353600,35317964270852900,16189782060015500,16192187964886800,0.01288,0,0,1,0,0,0,0,-0.556329567,,1202952435644,3798,J4
10000058,20000679,30004653,F-88PJ,-474198309385260000,24360308621406900,-9615869784788860,-474201711896798000,-474195375184359000,24359943484006600,24360732036339900,9614251655124490,9620199494036300,0.7493,0,1,0,0,0,0,0,-0.9002635997,,3168356219744,3799,J7
10000058,20000679,30004654,ATQ-QS,-476824550075691000,29509358218642400,-22375972724660700,-476825022398857000,-476824286013317000,29509320757390900,29509379163943700,22374537890391000,22376742315587700,0.01571,0,1,0,0,0,0,0,-0.5376063101,,1102212598348,3802,J3
10000058,20000680,30004655,XUW-3X,-488575730178568000,32899406008701600,-44672201105298900,-488581119761796000,-488570135791396000,32898440450744900,32900408257821600,44671638426834500,44676269007017400,0.1731,1,0,0,1,0,0,1,-0.2347679656,,5491985199968,8,J
10000058,20000680,30004656,006-L3,-491561072389305000,37308978601401800,-40972131957996200,-491561103026254000,-491558146710995000,37308973300271600,37309484668108800,40971045020519800,40973898300315600,0.06832,0,0,1,0,0,0,0,-0.2657115104,,1478157629536,8,J1
10000058,20000680,30004657,PB-0C1,-495822176964609000,43585423998042300,-48369982278834500,-495823287802438000,-495822079020294000,43585370963559900,43585428674501200,48369710027242900,48372073420484800,0.01667,0,0,1,0,0,0,0,-0.2895582667,,1181696620952,3800,J1
10000058,20000680,30004658,ZUE-NS,-500473281745701000,48778242560273300,-52777914442945100,-500474323908125000,-500471449550142000,48778094784947600,48778326617117500,52775533209900900,52778594670262800,0.04551,0,0,0,1,0,0,0,-0.3103555451,,1530730180952,3802,J1
10000058,20000680,30004659,L7-APB,-505551318001049000,55713712522275600,-54865782412220700,-505552994106966000,-505547006714068000,55713668906453500,55713824711454600,54864510836445000,54867730907277600,0.08559,0,0,1,0,0,0,0,-0.2370024673,,2993696449024,3798,J
10000058,20000680,30004660,ZTS-4D,-508264222134088000,49773141442769900,-55725975922971600,-508266388164480000,-508263367644255000,49772823448360100,49773266889823100,55722313685675800,55726072038242300,0.07797,0,0,0,1,0,0,0,-0.3608128652,,1879176283272,3798,J2
10000058,20000681,30004661,4HS-CR,-497693283336704000,14900258306510500,-59240516887018300,-497695149917523000,-497692864198496000,14899965949910900,14900323955699600,59237878309005200,59244417462562200,0.7266,1,0,0,1,0,0,1,-0.5419777588,,3269576778472,3799,J3
10000058,20000681,30004662,WMH-SO,-505390586009329000,16166151633991600,-62615469384364600,-505392395237826000,-505389495784959000,16165997157165300,16166407989532400,62615288442548100,62618395137357400,0.02096,0,0,0,1,0,0,0,-0.7105996129,,1553347404676,7,J5
10000058,20000681,30004663,LBGI-2,-508743946216137000,25993039173990900,-65671201730185900,-508745698501422000,-508743683122688000,25993019372979300,25993171055437800,65668202346069800,65673633958617900,0.3029,0,0,1,0,0,0,0,-0.9147234035,,2715806274056,3801,J7
10000058,20000681,30004664,G1CA-Y,-504483577318825000,4340121173068760,-56337067215777400,-504484047191025000,-504481929159533000,4340085259895970,4340131413302220,56336693172634300,56342452040461700,0.7405,0,0,1,0,0,0,0,-0.3295804557,,2879433913676,3799,J1
10000058,20000681,30004665,Y-2ANO,-507697510909510000,27964619952692500,-73730688435100900,-507701688270168000,-507697179712983000,27964606076174300,27964794976329800,73728134333788200,73736893858174400,1.024,1,0,1,0,0,1,1,-1,,4379762193096,9,J7
10000058,20000681,30004666,Z-YN5Y,-508221375964208000,3482954708692250,-54840298357735400,-508222336352517000,-508220760909810000,3482888103103350,3483058708361410,54839956769260300,54841461920082600,0.02104,0,0,1,0,0,0,0,-0.2955512382,,787721353728,6,J1
10000059,20000682,30004667,JI-K5H,-82349669315264800,-7885862352851570,-454899582213758000,-82350978193342600,-82348782491059500,-7885970776084670,-7885702331399190,454897742146612000,454900096004185000,0.1702,1,0,0,1,0,1,1,-0.0425932935,,1176928786880,9,G
10000059,20000682,30004668,33-JRO,-81209500655076500,-22478632580217900,-459648061975300000,-81210162180053900,-81209003351723400,-22478676225329200,-22478599768746600,459646512141726000,459648112339704000,0.04577,1,0,0,1,0,0,1,-0.2021672856,,800098989088,3802,G
10000059,20000682,30004669,ARBX-9,-75378456201188200,-29937299837991900,-463034733901401000,-75381399302552600,-75378134711741800,-29937359854004800,-29936750416662400,463034094302010000,463036635494797000,0.01996,0,0,0,1,0,0,0,-0.1840901047,,1632295405376,7,G
10000059,20000682,30004670,5-CSE3,-82272275477993300,-35207055176655700,-460731222572158000,-82274760040059200,-82264160796008900,-35207522649920300,-35205528399133000,460728594333257000,460731850265531000,2.568,0,1,0,0,0,0,0,-0.2005025708,,5299622025168,3801,G
10000059,20000682,30004671,O-MCZR,-85728138376678000,-9932263444726290,-461322505602736000,-85729685841803700,-85728017297255700,-9932264172526290,-9932262716926290,461322389898671000,461328235478181000,0.6406,1,0,0,1,0,1,1,-0.082940605,,2922789755360,3802,G
10000059,20000682,30004672,9T-APQ,-74676680959953600,-41547420613343900,-469632308403385000,-74677614348032600,-74674087858033400,-41547851019524000,-41547265686272800,469631996331984000,469634488683422000,0.01332,0,0,0,1,0,0,0,-0.121822207,,1763244999608,3800,G
10000059,20000683,30004673,4Y-OBL,-81185796953242200,-35696817381048000,-465376118186195000,-81185842917258200,-81183649734038200,-35696826171230000,-35696406885100500,465374387969357000,465376787094504000,1.017,1,0,0,1,0,0,1,-0.2577244265,,1199562573504,9,G1
10000059,20000683,30004674,0-MX34,-79464659535066500,-47956130609220700,-471990024846362000,-79468614954226400,-79464659212366500,-47956130931920700,-47955535314066600,471988989809159000,471990595424192000,0.0113,0,0,0,1,0,0,0,-0.0850090512,,1977870930000,3800,G
10000059,20000683,30004675,5AQ-5H,-84960482735114600,-39123344925642300,-463199909416950000,-84961869778894500,-84959431134513200,-39123489546357300,-39123154173814900,463197550654904000,463204946013907000,0.9507,0,0,1,0,0,0,0,-0.1943404366,,3697679501056,9,G
10000059,20000683,30004676,T-ZFID,-82093350048299100,-49994892522587800,-473533870052205000,-82094342999316500,-82092792565636900,-49994926280746400,-49994873556146000,473532868232962000,473534058154743000,0.01015,0,0,1,0,0,0,0,-0.0677966131,,775216839808,8,G
10000059,20000683,30004677,0ZN7-G,-90302121520152400,-50911012500334300,-472375816940836000,-90304454406718200,-90300843289256800,-50911443815537300,-50910776175424200,472375363064964000,472379398675920000,0.217,0,0,1,0,0,0,0,-0.0475766488,,2017805478112,3797,G
10000059,20000683,30004678,H8-ZTO,-96143244829488000,-42696565018992500,-472934729926861000,-96143447311901700,-96140846177635500,-42696738350655900,-42696550386560300,472934729419461000,472936579232203000,0.2436,1,0,0,1,0,0,1,-0.1329744814,,1300567133144,3802,G
10000059,20000684,30004679,YV-FDG,-100565331531719000,-38826832256921900,-468254168406676000,-100567520424067000,-100564523943772000,-38826992605026500,-38826397644431400,468251160454438000,468254817869730000,0.2344,1,0,0,1,0,0,1,-0.1402930279,,1828707645856,3799,G
10000059,20000684,30004680,LUL-WX,-108161919221682000,-43928555952274700,-469255138509777000,-108166213170148000,-108160837850726000,-43928670933823200,-43928099379377400,469250826426421000,469255397258068000,0.4318,0,0,1,0,0,0,0,-0.0320257334,,2687659710896,6,G
10000059,20000684,30004681,8Q-UYU,-112200281098883000,-51479779309203400,-467382560775527000,-112203855728877000,-112199136139034000,-51480492216095200,-51479550960214700,467381384877392000,467388641982550000,0.558,0,0,0,1,0,0,0,-0.0166285249,,3628552578720,3797,G
10000059,20000684,30004682,3PPT-9,-118467607561972000,-52313344922686800,-467776327671024000,-118469162576479000,-118464034417541000,-52313477279125100,-52313287319536900,467774842754991000,467776914160051000,0.6495,0,0,0,1,0,0,0,-0.0243436947,,2564079469272,3796,G
10000059,20000684,30004683,S-KU8B,-122641232090462000,-56942751023397600,-474654226770494000,-122642373928976000,-122640401165233000,-56942772443467700,-56942735434630400,474653641948532000,474655584914495000,0.04267,0,0,1,0,0,0,0,-0.030650095,,986381871608,3799,G
10000059,20000684,30004684,JK-GLL,-128681100125486000,-54072657213302400,-474063591139759000,-128681988231863000,-128680757404332000,-54072666253598500,-54072633786391200,474058743045282000,474063705872167000,0.4498,1,0,1,0,0,0,1,-0.0721908921,,2481413442240,3797,G
10000059,20000684,30004685,UAAU-C,-110784702201483000,-55083788793953800,-471761492319542000,-110789392838685000,-110784618358888000,-55083798825676300,-55083227905118600,471753944440951000,471761931053277000,0.02465,0,0,0,1,0,0,0,-0.0124649922,,3993306163168,3800,G
10000059,20000685,30004686,HHJD-5,-94808995672689400,-38217488643452900,-470139841296814000,-94809206067597800,-94803278896901900,-38217514079265500,-38216797679483700,470136029897167000,470141502333041000,0.3169,1,0,0,1,0,0,1,-0.2617117259,,2963585347952,6,G1
10000059,20000685,30004687,ZWV-GD,-98800185564599000,-29209888203696800,-475073742568504000,-98800720393300300,-98799947583057200,-29209936061116000,-29209780653625600,475072286774943000,475076455330699000,0.0898,0,0,0,1,0,0,0,-0.3358094387,,2084277877728,3798,G1
10000059,20000685,30004688,1DDR-X,-93399625938949900,-41210229568466100,-475713198114403000,-93401759072545900,-93395930732730700,-41210281629683500,-41210199509997400,475708690128720000,475715841691662000,0.3018,0,0,0,1,0,0,0,-0.1813945547,,3575781470944,3802,G
10000059,20000685,30004689,LG-WA9,-103781023402895000,-22363740428304500,-466648260995418000,-103781197028283000,-103777408619326000,-22364237154861500,-22363716555542400,466647205138790000,466655364281914000,0.02082,0,0,0,1,0,0,0,-0.1527215793,,4079571562080,3800,G
10000059,20000685,30004690,AA-GWF,-97760930523247200,-35600895560341800,-477186535473350000,-97761452748810000,-97758575113517500,-35600969283305200,-35600563049056200,477186019494991000,477187807934584000,0.02799,0,0,0,1,0,0,0,-0.2380847035,,1438817646224,8,G
